review_body,stars,product_category,language
One of my favorite movies . Drama and passion. Kinda predictable but still great for all ages.,4,digital_video_download,en
"Comme prévus la totalité des accessoires sont présents. La guitare est jolie mais pas de qualité supérieure. Pour débuter c'est très bien, apprendre les accord et jouer des petit morceaux. Niveaux solidité des cordes j'ai juste une corde qui s'est défaite mais remise en place facilement. Bon rapport qualité prix.",4,musical_instruments,fr
Everything we thought! Great job!,5,sports,en
"C'est un livre merveilleux. Qui m'a permis de beaucoup apprendre. Fabienne est un superbe écrivain, j'adore ça façon d'écrire!",5,digital_ebook_purchase,fr
Couches agréables au Toucher Par contre elles dégagent une odeur pas très agréable meme lorsque bebe Fait juste un pipi. Un peu septique sur le produit qu'il y a dedans du coup ! Le livreur devait être pressé de repartir puisqu'elles ont ete déposées devant la Porte de mon voisin alors que qu'il était chez lui et moi chez moi !!!,3,drugstore,fr
"Le distributeur est simple t'utilisation, facile à programmer et remplir... Malheureusement la distribution de la nourriture( pétales, petites graines) tombe pas correctement et reste bien souvent bloquer dedans. Mes poissons non pas manger pendant une semaine.. Et ce sur mes deux aquarium",2,pet_products,fr
Does not stay charge long enough,3,wireless,en
Livre un peut abîmé derrière... Pas terribles pour un cadeau...,2,book,fr
Les filtres vont vite à être changés.. Silencieux et éfficace Dès que je fais à manger il se déclenche au max ! Pratique les jours de canicule/ d'hiver ou de pollution,5,home_improvement,fr
Probably will not order online again. The boxs came opened.,1,drugstore,en
Super. Belle décoration sur mes fenêtres. Et facile d utilisation. Je recommande ces stylos.,5,office_product,fr
Produit conforme à la description,4,home,fr
I was researching 42W version earlier and placed in my cart. Received a notice of price drop for Item that I had added to my cart earlier. And purchased without verifying details. Discovered my mistake upon arrival and was going to return but return shipping fee is too high. Will regrettably keep because I was at fault for not making sure I had purchased the correct item. Will not purchase Foxelli items in the future,2,lawn_and_garden,en
"très déçu d'avoir reçu le tracteur dans son carton d'origine pour le transport car il est arrivé cabossé, déchiré....pour faire un cadeau ce n'est pas le top surtout qu'en payant des frais de livraison, je demande que celle-ci arrive en parfait état. je vais réfléchir à 2 fois avant de refaire une commande sur votre site",3,toy,fr
"I bought this to wear with a bridesmaid dress and thought it would be perfect because of all the positive reviews. I was not pleased. I tried it for the first (and only) time when I was having the dress hemmed. The entire time I had it on (a few hours) it didn't feel at all secure. I had to keep pressing it against my skin to stick. I even showered before putting it on and I don't use any kind of lotion or moisturizer. Maybe I got the wrong size and that could be the issue. I don't see this fitting females with larger chests at all, so I wouldn't even try. My friend accidentally threw away the plastic sheets that protect that sticky part and I thought I'd just use Saran wrap to store them. BIG MISTAKE! The wrap wouldn't come off at all. The day of the wedding I am pleading with this bra to let go of the clear wrap. Didn't happen, so this bra is no longer usable. It was a waste of money, in my opinion.",2,apparel,en
"Un peu cheap, mais fait le job. On en a pour son argent, vaut le coup. Bon rapport qualité /prix",3,home_improvement,fr
Bon rapport qualité prix simple a utilisé,4,electronics,fr
This product smells musty. It is an almost unbearable stench. It has made my Switch smell. So disappointed...Wouldn't buy this one,3,pc,en
Cheap and flimsy broke very easily. And they had a horrible glare. No quality in them.,2,apparel,en
"Look vraiment sympa, colle parfaitement. Toutefois, leur taille très réduite, me laisse quand même douter de leur efficacité de protection en cas de choc ...",4,automotive,fr
"Moyen car les coins ont cédés très vite, les sangles se détaches vite. un peu déçu du cartable. Solidité à revoir",3,luggage,fr
"Produit pratique, je le recommande ;)",5,kitchen,fr
Love this also bought the candlesticks,5,home,en
"This book is almost impossible to lay down. The book discusses in great details the different theories of where the Mystery Babylon lies. It surprises the reader and is a real eye opener. This should be a ""must read book"" for every true believer now as we're living in the last days. Fear not, but go preach the gospel. Jesus is coming soon.",5,digital_ebook_purchase,en
Bought these for my 11-year-old daughter and am very happy with them! She needs a supportive shoe and these fit the bill.,5,shoes,en
"Did not work for Samsung Galaxy S7, but did work for iPhone SE",2,pc,en
non reçu et pas de réponse du vendeur Non satisfaite du service client Tjs en attente depuis 3 jours En colère car cadeau d anniversaire que ma fille avait offert à da soeur. .,1,jewelry,fr
Il n'y a pas les clous dans la boite. Je vois que ce n'est pas la première fois.... Y a t il possibilité que l'on nous renvoie un produit complet ?????,2,toy,fr
Logos are in wrong spots but overall decent. Chain strap is annoying and a vachetta strap is about $30 so I returned it and found something for the same price as the strap and bag. Much happier,2,apparel,en
Exactly as described! I love this mascara. It adds beautiful volume without clumping. Quick delivery and lovely sample pack included.,5,beauty,en
"C'est un produit qui est de bonne qualité, je le conseille. Bonne prise en main grâce à l'armature métallique integrée.",4,home,fr
Étui parfait Stylet déjà inutilisable Bijou déjà décollé,3,wireless,fr
"Pinces petites et pratiques pour petites soudures sur des tôles . Pinces de bonne qualité, à voir dans le temps ! Petit bémol : ouverture entre mâchoire petite mais assez suffisante pour maintenir des pièces de petits gabarits !",4,home_improvement,fr
Il est moyennement bon,3,apparel,fr
Ce produit est utile pour une douche avec murs revêtus de céramique et permet de ne pas percer. L'adhésif est super et le panier chargé sans penser à sa chute!...,5,home,fr
"Le câble est sectionné (emballage trop serré), appareil inutilisable",1,kitchen,fr
"Très bon smartphone, qui est bien réactif et répond parfaitement à mon utilisation. Paramétrage facile, fluidité de navigation. Sensibilité téléphone et GPS parfaite. Appareil photo satisfaisant et autonomie de la batterie satisfaisante. MAIS: Autonomie de la batterie faibli au bout de 6 mois d'utilisation. 9 mois d'utilisation, mise à jour Android paralyse totalement le smartphone. L'assistance technique me propose le retour de l'appareil et son remboursement intégral que j'accepte. Très content su service consommateur Amazon, déçu par la tenue dans le temps de Lenovo, un précédent smartphone à rendu l’âme au bout de 15 mois! Je change de marque",2,wireless,fr
Très déçu c'est juste du plastique de mauvaise qualité.,2,toy,fr
Je m'en sert pour mes cosmétiques maison. 2 étaient pleines de colle et une cassée. Pour le prix il m'en reste 2 elles sont quand même de bonne qualité. ..,3,home_improvement,fr
Petites bouteilles achetés pour offrir à mes invités hommes lors de mon mariage. Je suis très satisfaite de mon achat. Taille parfaite.,5,home,fr
Très bruyante et jet d'eau lorsque le niveau d'eau est bas,2,pet_products,fr
"LE produit acheté nous a plu mais nous avons rencontré un soucis avec la livraison. La housse de couette était découpée à un endroit. En effet, nous pensons que le livreur n'a pas réussi à mettre le paquet dans la boite aux lettres. Il a alors ouvert le paquet avec un cutter, a mis le produit qui était emballé dans un plastique dans la boite aux lettres (au lieu de sonner à la porte pour le remettre directement à quelqu'un) et a jeté le carton dans le jardin du voisin. Ce qui explique parfaitement la manière dont la housse de couette + plastique d'emballage était découpé, et pourquoi le voisin a trouvé le carton (avec nos coordonnées) dans son jardin.",2,home,fr
Produit reçu complément cassé toute la poudre sur les mains en ouvrant la boîte et cela n’est pas du au transport .. j’espère être remboursé au plus vite,1,beauty,fr
"Jolie mais un peu grossier. Pour un cadeau je le trouve un peu moyen. En revanche, le principe de la maille supplémentaire est très bien pensé.",2,jewelry,fr
"(1) Piece of s_h_i_t . Don’t waste your money. (2) The actual length to do my nails is 2.5 inches — way too short. The actual length, as I received it, from end to end, is 4.5 inches long. (3) Amazon sent the wrong item, twice. (4) You get what you pay for. After the 3rd use, the roughness is wearing away. For the same money, you can get an emory board which will last longer. (5) The adhesive they use in manufacture — the adhesive that holds the filings on — is wearing away. (6) Not even worth one star. This product deserves 0 stars. (7) I cannot recommend this product less.",1,beauty,en
"Finally sheets that actually fit the Cal. King and are deep enough for a pillowtop mattress. Getting 4 pillow cases was a huge benefit because when you have a king you always use at least four pillows, a practical and nice looking set of sheets",5,home,en
étanchéité insuffisante.,2,home,fr
Too bulky and uncomfortable.,1,drugstore,en
coque reçue rayée sur partie silicone transparente,1,home,fr
Love how easily this opens and closes. The color is much darker than it appears in the photo. I though the item was white but in reality it is grey.,4,baby_product,en
"le visuel est joli, la lumière est chaude",4,home,fr
I ordered a 2 pack and only received one pack!,1,camera,en
Indispensables avant la rencontre avec le guérisseur,5,book,fr
Excellent rapport qualite / prix. Bonne qualite de coupe meme apres 2mois d'utilisation. La livraison etait rapide et le colis soigné.,4,personal_care_appliances,fr
"Aussitôt reçu aussitôt testé en famille. Bravo Amazon pour cette livraison éclair! Je m'y suis collée la première et ce produit est parfait pour moi , je suis migraineuse et il me fallait un produit pratique à manier, avec une forte vibration , que je puisse amener partout avec moi . J'ai fini par une vibration très lente et douce. Ce que j'ai préféré étant une adepte des massage de tête. J'adore . Les enfants ont également adoré. Je suis entièrement satisfaite",5,drugstore,fr
Une très belle bouilloire qui remplit très bien ses fonctions.,5,home,fr
"Je l’ai utilisé dès la réception, il s’est mis en fonction sans que je le charge et nettoie bien. Il est passé plein de fois aux mêmes endroits, je n’ai pas trop compris pourquoi mais il a fait sa vie sans moi. Il est passé partout où il avait l’accès et très sagement il s’est rangé sur sa recharge. Je suis contente de mon achat. Je voulais un robot qui nettoie le gros pour éviter de passer l’aspirateur tous les jours comme j’ai deux enfants en bas âge qui mettent des miettes partout.",4,kitchen,fr
"Après utilisation et tentative de gravure à la vitesse de 1x, avec deux CD-RW différents, gravure stoppée au bout de 10 secondes. Produit à fuir absolument avec, à priori, impossibilité de retour et remboursement, puisque la politique de retour prévoit... que l'article ne soit pas ouvert et donc retourné dans l'état dans lequel il est arrivé ! Expliquez-moi comment je peux savoir à travers l'emballage que le produit est défectueux ? Bref .... Une étoile car impossibilité de noter 0.",1,pc,fr
"Not the best quality, but for the price and 4 smocks it’s definitely a fantastic buy. We use them for art and for eating because my girls are super sloppy eaters and these definitely save their clothes! Easy to wipe clean and they dry super fast when we hand wash them if they get extra messy.",4,toy,en
Aspirateur fonctionne très bien rien à dire sauf pas de notice en français mes quand on mes applications c’est très clair,5,kitchen,fr
Virgil Flowers is one of my favorite characters. The author can certainly come up with some interesting story lines and Deep Freeze is certainly fits the bill. Interesting characters and multi faceted plots. I didn’t give it five stars because I thought the Barbi Doll thing was a little weird. Looking forward to the next story.,4,digital_ebook_purchase,en
Moi j’aime beaucoup petite et efficace ! Par contre vous achetez quelle référence pour les bobines mèches de rechange je trouve pas la réf exacte Svp?,5,drugstore,fr
"Super son, mais ergonomie moyenne, manque de confort.",4,electronics,fr
Produit qui correspond exactement à la photo et au descriptif je suis très satisfaite de ma commande,5,furniture,fr
"This toy is relatively expensive considering you get three trucks and tools. Unfortunately, the trucks seem very cheaply made. One of the parts was cracked when we received it but still functional so we didn’t try to return it. Overall, the plastic isn’t very durable. The trucks are pretty cool once they’re put together, but I was disappointed in the quality.",2,toy,en
Je ne pensais pas qu'il serait si petit à part ça impeccable pour donner qqs idées afin de varier un peu.,5,book,fr
Kit hyper cher j ai vu exactement le même kit sur un site concurrent 3 fois moins cher... comparez bien avant d acheter. Sinon les accessoires semblent de bonnes qualités. Mon robot les reconnait.,2,kitchen,fr
I have followed all your books and have e enjoyed reading them. I'm looking forward to seeing this series continue and waiting for your new series.,3,digital_ebook_purchase,en
MUCH BETTER than the Chinese version. SOLID PLATFORM; SECURE FITTING WHEELS,5,automotive,en
"Les véhicules sont des copies de mauvaise qualité. Je ne recommande pas, je les renvoient!",2,toy,fr
"Works well for a basic cycling piece of equipment. Not too much with tension adjustment, so better for longer repetitive movement.",4,sports,en
Très pratique dans la douche. Je mets du shampoing dans un réservoir et du gel douche dans l'autre. Plus rien ne traîne.,5,home,fr
Le rendu n'est pas aussi lisse et blanc que d'autres marques mais ça rempli sa fonction pour de jolis souvenirs.,3,baby_product,fr
Very hard to apply. Gave us a run for our money to try to adhere to sidelight windows. Was a pain in the tail.,3,industrial_supplies,en
"Those Earbuds are great, sounds great and are in my opinion perfect for the GYM, but after a week I been having some trouble with them, sometimes one sounds much higher than the other, The micro is not very good, people say that they don't hear me so I have to speak louder.",2,wireless,en
"Agréablement surpris, belle qualité, bien conçu, costaud, en plus il donne un protège écran. Une amélioration a faire sur les connectiques tels que sur la connectique du chargeur et de la carte sd qui est bloqué une fois mis la protection, mais sa reste des ameliorations , elle remplis bien son role de protection Merci",5,pc,fr
"J'ai eu l'occasion de tester quelques recettes, certaines sont plus compliqué que d'autres, surtout pour trouver certains ingrédients ! Mais dans l'ensemble le livre est très bien illustré, beaucoup de référence à l'univers de WoW (forcément) A recommander si vous aimez cuisiner et faire des plats qui sortent de l'ordinaire.",5,book,fr
pour le scrapbooking c'est vraiment génial. merci beaucoup,5,home,fr
Bon produit! En revanche le logo était déjà quasiment effacé au moment de la réception de la commande...,4,kitchen,fr
je suis déçu car les attaches sont très fragile et impossible de faire tenir la petite tablette. J'ai essayé de contacter le fournisseur pour qu'il en envoie d'autres mais aucune réponse de sa part.,2,furniture,fr
Ne marche pas vraiment. Je suis déçu. Payé cher et marche pas ni pour les souris ni pour les mouches et insectes volants,1,lawn_and_garden,fr
Pour l'instant ça va jai galéré pour trouver la bonne appli jai téléchargé QR android et jai connecté ma montre de plus mon tel Samsung si l'avait connecté aussi demain je récupère carte sim on verra après essai appel et Sms,4,wireless,fr
Bon qualité prix mais emballage les boîtes défoncées,3,home,fr
"Amazing customer service. Quick responses. Easy to work with. And, very customer oriented.",5,home_improvement,en
"Ce n'est pas un réveil car l'heure ne s'affiche pas correctement. Chiffres trop petits, pas éclairés et absents quand la radio ou le CD est mis. Bon son quand-même.",2,wireless,fr
"livraison rapide, envoyer dans un carton adapté il y a pas donc eu de mauvaise surprise a l'ouverture du colis !",5,toy,fr
Produit de moyen qualité,3,wireless,fr
I purchased these to put on frozen foods and they stick but they curl up so that is why they didn't get 5 stars.,4,office_product,en
"Une nouvelle qui allie suspense, humour, romance... tous les ingrédients sont là pour un beau moment de lecture. On espère une suite.... À découvrir",4,digital_ebook_purchase,fr
Did not fit my phone at all,1,wireless,en
"This product, fits perfect for my Xs max. And my,every day use. Love the grip and feel. It is not as bulky as some products. And looks great. The kick stand is is also great. Buttons work great, no trouble with value off and on buttons. Fits the phone perfect.",5,wireless,en
ne rase pas le poils assez court ensuite les poils repoussent trop dur ne recommanderais pas,2,drugstore,fr
Le hamac n'est pas très grand,1,furniture,fr
This is a sturdy TV mount. Quick and easy to install.,5,electronics,en
"Worn once. Had already begun to unravel and make holes. Also too small, but luckily stretchy.",2,apparel,en
"a friend of mine recommended I buy a food saver since I live alone and often have left overs. I used for the first time to package individual chicken breasts it was so user friendly and worked with out a hitch. After using it for a few times it does not suck and seal as well as it once did. I plan on calling the manufacturer soon to see if maybe it is defective. Overall, I would still buy it!",3,kitchen,en
Ne vaut pas la qualite Canon Se déchargent trop vite.,2,camera,fr
"Looks can deceiving, When I got my bag, it looked liked a good backpack. It ripped in the seams the very first time I used it. I thought I was getting a bag with some decent room, but it ended up being a smaller backpack then it portrayed to be.",2,sports,en
"I love my Aroma essential diffuser! Its easy to assemble, just take off the top,add water and essential oil and turn it on. The Mist button has 5 different time operations and also changes to 7 different colors that lights up my room.It really helps with my allergies! I have it next to me while I'm sleep and it clears my nasal passages! I can actually breathe better at night.Its small and very quiet.you can smell the aroma in the air.",5,home,en
mauvaise qualité je trouve,3,sports,fr
"Didn’t expect to criticize this product, seems fairly fool proof. However, I’m looking at the cones side by side with another similarly priced brand from a local sporting goods store, and the difference is stark. These cones are paper thin, super flimsy, and semi translucent with poor visibility on grass. Total fail for something so basic.",1,sports,en
I would have given the bag 5 stars but it had no pockets on the inside and i wish it a a snap to close it....,4,shoes,en
Order was for UNSCENTED. Received scented!,1,beauty,en
A lire en attendant son train.,2,digital_ebook_purchase,fr
"These tapes are very strong. I have tried using different ways to attach my rear view car camera to rear windows without success, as it fell off in a day or two . This tape solves my the problem: I tape one side on the window and secure the other side on my car camera; the camera stays solid now for a week. There are a lot of tapes for the money.",5,home,en
"Bon produit mais reçu avec 48 aimants et non 50 , apaisement de la douleur dans les premiers jours mais après plusieurs semaines plus rien ne se passe",4,personal_care_appliances,fr
"I’ve been using this product, since purchase. Very impressed",5,beauty,en
This is not human hair. It tangle from the first day I put it in. It sheds real real bad.,1,beauty,en
Lightweight when you unfold it out.. yet when you compact it.. it tends to be heavier than usual...,4,luggage,en
"We are pad training on hardwood floors and tile. Other cleaners were driving me crazy, because they’ve disinfect but leave a sticky floor and sticky feet! This takes care of it all and no sticky feet. Just looks good as new afterward.",5,pet_products,en
Bon produit mais j ai l impression qu il sèche vite donc faire une surface et lissé et non par exemple deux grandes surfaces,3,home_improvement,fr
Only 20 percent bamboo and 80 percent polyester. Description leads one to think it's all natural bamboo material. Not true.,2,baby_product,en
correspond à la qualité escompté,4,home_improvement,fr
jeu conforme à l attente de mes enfants agréable de trouver un produit non vendu en France et le recevoir dans un délai correct,5,toy,fr
"Taille unique, maintien , juste pour un début de soirée",3,toy,fr
"J'ai été très déçue par ce jet dentaire. Le jet en mode doux est insupportable pour des gencives sensibles. Je le déconseille même si le concept me semblait intéressant pour les déplacements. Je l'ai retourné, et il m'a été remboursé sans problème.",1,personal_care_appliances,fr
"Product is fine, Amazon Driver was unable to figure out how to read warning on door not to leave any packages at the door due to theft & to leave all packages in appartment complex office. Product was melted & unedible due to being left in the sun all day.",1,grocery,en
Eclairage puissant installation très simple. Les commutateurs permettent un essai rapide durant l'installation. Produit à recommander pour tous les éclairages loin d'une alimentation 220v,5,home,fr
"Ordered a pair. Once I got my hands on them, I ordered a few more pairs. My only real complaint would be the grooves cut in them. They are truly unnecessary. The silicone material is pleasant to touch, while still providing plenary if grip in the fingers. The grooves are overkill and take away from the experience for me. Seller should strongly consider making an optional version without any grooves cut into the grips. If they did, I'd buy several more instantly. The thinner of the two is my favorite. It's very similar to the grip of the Wacom pen I spent years using.",4,home,en
"I received an email from Amazon.com stating that if I downloaded their Amazon Underground app and signed once, that I would receive $10 if done so before Dec. 4 2017. It's Jan 11 2018. To date have not received said funds.",1,other,en
These shoes are comfortable however the fit around my heel is a little snug. (No I do not have them tied too tight) they should wear in and be okay but it was a bit uncomfortable for the first wear.,4,shoes,en
"The colors are not very ""assorted"" they are very similar in color. Not like the picture shown at all.",1,office_product,en
It take to long to get,2,pc,en
They fell right out of the wall.,1,home_improvement,en
"N’achetez surtout pas ce produit. Déjà à l’an premiere utilisation, un bruit insupportable et une chauffe anormale. Ensuite, le gonfleur à imploser de l’interieur. Résultat, une fumée est sorti du gonfleur, plastique chaud à se brûler la main et gonfleur HS. Je trouve ça inadmissible de vendre de tel produit dangereux à la consommation. 1 étoile car il est impossible d’en mettre zéro.",1,sports,fr
Very strong smell and burns a little but still effective.,4,home,en
"Coque très agréable à utiliser, bonne tenue en main, dommage qu'au bout de seulement 3 mois les baguettes latérales cassent... Du coup 3 étoiles au lieu de 5...",3,wireless,fr
I did a lot of research prior to purchasing these - I love that there are options for different weights but these are the most uncomfortable ankle weights I have ever worn and they MUST be used with pants or high socks or the velcro portion will dig into your skin. I have very skinny ankles and had hoped the weighted part would wrap all the way around but it does not which makes them extremely uncomfortable.,2,sports,en
"Après 15 jours de fonctionnement normal sans problème particulier. La télécommande est devenue défaillante (fonctionnement aléatoire), puis de nombreuses alarmes intempestives se sont mise à arriver. 2 d'entre elles à 1h30 et à 4h30 du matin, merci le réveil ainsi que pour les voisins! Surtout quand vous vous levez et que la télécommande refuse de fonctionner, il faut courir avec l'aimant de secours pour stopper l'alarme manuellement. Résultat l'alarme est désactivée, mon bassin n'est plus protégé, j'ai demandé le renvoi du produit et un remboursement. Achat à éviter absolument.",1,lawn_and_garden,fr
"Most of the games in this book I do not understand but boy do I love playing Trucks! I wasn’t really sure what I thought about trucks as a subject matter before but now I am pretty on board. I wouldn’t go as far to say I am now a truck enthusiast but I do now look at trucks in my everyday life through a new lens — one that appreciates trucks more. I would not recommend playing Trucks (and other games) at the workplace! I was let go because I kept playing Trucks. Though I'm not too worried about making rent this month because I’ve saved up quite a bit of cash this winter and I recently sold my set of banana slicers which brought in a chunk of change. But if you want to help, I am still selling a few other items which you can check out on my Etsy page (mostly wicker items). I did try to use the pages of the book to press and preserve some small leaves, clover petals, local dirt samples, etc but the book does not weigh enough to do the job well. Though, because this isn’t the book’s primary function I’ve only deducted one star from my review.",4,book,en
Kimono de plage de bonne qualité pratique pour les sorties de plage Taille unique donc trop grand pour moi dommage,4,apparel,fr
"C’est dommage que les figurines masculines n’ont pas de socle, et donc sont peu stables.",3,toy,fr
"apres quelques mois d'utilisation, le distributeur montre des signes de faiblesse. il faut présenter plusieurs fois la main pour avoir du savon en très faible quantité .",2,home,fr
Not what I was expecting. All it is is a matte black decal placed over a plastic gloss black license plate. The decals started coming off as soon as I tightened the screws on it to secure it to the mount. Cheaply made and overrated!,2,automotive,en
"A peine installé sur le P8 Lite 2015 (avec une coque en silicone TPU en plus) de ma fille, elle le fait tomber d'un mètre sur le trottoir et le smartphone se retrouve avec l'écran tactile cassé mais le verre trempé est intact, un comble !!! J'avoue de ne pas comprendre comment c'est possible, surtout avec tous les prétendus tests de dureté et de solidité effectué sur ces verres trempés. Le tél serait tombé de 10m je comprendrais, mais là... Du coup, je vais demander un remboursement du produit et un dédommagement éventuel, le smartphone coutant près de 200€ à l'époque. D'ailleurs, y'a t-il une garantie dans cas cas ?",1,wireless,fr
"Fits well, digitally printed so when it stretches you can see through it. Good enough for the wuality and what I expected at the price point. Held up to a couple of washes, don't recommend drying.",3,apparel,en
l'article est bien emballé et conforme à la description. Je suis satisfait de la livraison. Je peux recommander ce vendeur,3,wireless,fr
Feels cheap. It fits though.,1,apparel,en
Product is as described. But dead bug inside the package!,2,home,en
Très jolie mais se détend très facilement et glisse sur les cheveux du coup... trop dommage . Sinon très beau!,3,apparel,fr
Acheter récemment je suis assez satisfait mais pas comme sur la photo les bandes blanche sont plutôt transparentes Tres très facile à monter Quand meme bonne qualité Je recommande,3,home,fr
"Le miroir est génial, j'adore. Malheureusement, les finitions ne sont pas terribles (l'entourage du miroir n'est pas bord à bord, et il est fixé avec des agrafes, bof) heureusement, ça ne se voit pas trop. Installé dans une petite pièce, le diamètre est idéal.",3,home,fr
"It won't hold water it leaks,sending it back",2,kitchen,en
Very bad quality screen protectors. Ordered these for my new phone right before I went on vacation and 2 slipped off the phone and broke within a week. Would not recommend buying these!,1,wireless,en
"great product, very easy to pair, great range",4,pc,en
"Déçu. On ne peut pas l'utiliser branché, donc il faut régulièrement penser à le mettre en charge, ce qui rend la chose aussi peu pratique que s'il fonctionnait à piles, et surtout la veilleuse ne peut rester allumée que 24 mn. Donc si bébé se réveille en pleine nuit (ce que font les bébés en général), il se réveille dans le noir.",1,baby_product,fr
"L’eau fuit , comment faire ?",1,home_improvement,fr
"It works great as a backpack but the grey is not really grey it has a purple tinge to it. Also, the tightening of the straps is not the easy pull to tighten and lift to loosen. You have to take the time to push the straps through to loosen. Not that big of a deal but I have a tendency to do that a lot with different outings. But everything else is good.",3,luggage,en
Huile qui sent bon mais qui ne sent pas la coco pure on dirait un mélange de coco vanille Le prix est tout a fait correct cependant j aurais préfère sentir plus la vraie huile de coco,3,drugstore,fr
Love the color. Seeds look good and prices great. Too early to plant to see if seeds come up.,4,lawn_and_garden,en
correspond bien et bien expédié,5,book,fr
Bon produit fait le job correctement,3,personal_care_appliances,fr
I ordered xxx- large and they sent size medium.,1,other,en
"Le colis n a jamais été livré et pour tant chez ça été signalé comme déjà livré, malgré mon signalement toujours rien 😡😡",1,toy,fr
Are these even Bunn filters? Not packaged as indicated in the photo. Just filters stuffed in plastic bags. I have no idea who made these.,1,industrial_supplies,en
Lots of missing screws and some of the holes do not line up so pieces cannot be assembled.,1,lawn_and_garden,en
bonne présentation. bonne qualité et choix varié des couleurs. pratique avec la trousse pour transporter le rangement est très facile aussi,3,office_product,fr
"Très bon produit, pour le prix ... je l'utilise avec amazon alexa c'est parfait pour la famille",4,electronics,fr
Que dire d'une brosse métallique ? Si ce n'est qu'elle m'a permis de gratter la rouille sur un lave linge top Bonne ergonomie,3,home_improvement,fr
Not very helpful. Very small. Probably better off doing a home made sticker chart.,2,baby_product,en
Loved it. Worked well keeping squirrels out of our garden. And then it lasted 2.5 weeks. No idea why but it just died and stopped working. Pretty cheap quality - guessing rain ruined it.,2,lawn_and_garden,en
Did not include the safety glove promised in the description. Food guard was dirty--appeared used. Emailed the customer service account on the included card Sunday afternoon and have not received a reply as of 8:30 pm Monday. I will update my review if the seller fixes their errors.,1,kitchen,en
Joli design en blanc brillant et est efficace pour le moment. En espérant qu’il en soit de même dans le temps. Bon rapport prix en tout cas.,4,electronics,fr
"Apres deux déco, mes cheveux étaient parfaits pour être colorés... Apres deux fois 30 minutes de pause de ce produit... aucuns résultat ni couleur!!! Bref si vous avez de l'argent à perdre.... achetez ce produit!!!",1,beauty,fr
Bought these and have had them up two weeks and most of them already not working,1,home_improvement,en
"Works like new, good price too.",5,automotive,en
Definitely not for regular use. Good for kids and hot tub only.,3,home,en
My seven year old has a lot of fun playing with this Jeep. She’s used it indoors & outdoors. No issues at all.,5,toy,en
"Found it very hard to weld with this rod, I would not buy again",1,other,en
Super sac à main. Beaucoup de rangements,4,luggage,fr
"J'ai acheté 2 compteurs et les retournés car l'un était défectueux des le début et le second est tombé en panne 15 jours après. Le Vendeur m'a remboursé rapidement mais haut surprise le Vendeur m'a prélevé récemment injustement sans mon autorisation. J'ai totalement perdu confiance à Amazon. En conséquence, J'ai supprimé la carte bleue de mon compte.",1,sports,fr
"Flimsy, too small, very disappointing.",1,pet_products,en
j'ai suivi les conseils des autres acheteurs et utilisé des vis plus puissante que celles fournies ne pas le fixer en bas trop haut sinon vos chats s'ils ne sont pas sauteurs auront du mal à y acceder !!,4,pet_products,fr
"Unfortunately this did not work out for us. I have had it for over a month now. My bunny loves to lay on this as a bed and has not used it as a potty. He uses litter boxes and I thought this sounded like a great product, especially after reading the reviews. I do like that the potty can be clipped on to hutch.",2,pet_products,en
Worked for a month and now it doesn’t charge ANY of the controllers any more. Return window says closed so now I can’t even get my money back. What a poorly made product!!! Very disappointed and so are my kids as they got this for Christmas and only got a few uses out of them. Very very Frustrating.,1,video_games,en
"The case is too large for an iPhone 7. If you're okay with the phone sliding around in the case, then this might be for you, but I like the holders to fit the phone more snuggly.",3,wireless,en
Le livre est très intéressant mais j'aurais aimé un peu plus d'explications la description du combat et ses suites m'ont parus trop succincts,3,digital_ebook_purchase,fr
"Great ring, wore it occasionally, not daily. Received lots of compliments, but 3 of the stones have already fallen out and I’ve only had it 2 and 1/2 months. Pretty sad because it’s a beautiful ring.",1,other,en
Used them for our wedding. Held up very nice!,4,home,en
Ok bulbs but packaging 10 of these could use some work,1,home_improvement,en
Le rendu final n'est pas conforme à la photo présentée. On distingue très mal le château. Je suis très déçu.,1,home_improvement,fr
Je l'attend toujours et services client déplorable ; mettent 2 jours à répondre pour poser 5 fois la même question,1,electronics,fr
"je mets mon commentaire sur votre produit, il ne fonctionne pas du tout,le produit orange se sépare tout le temps et les petites barres bleue passe dessus le produit orange,alors impossible de controler la température jour et nuit, que dois je faire pour ce produit ? merci de me répondre.",1,lawn_and_garden,fr
Belle pochette pour mon fuji instax. Les couleurs sont belles... La taille est parfaite.. Rien à redire.. Je conseille vivement,4,camera,fr
What a nice coffee canister!,4,kitchen,en
"Livraison très rapide, puisque arrivé 48h après la commande, cependant, en déballant le fauteuil, quelle désillusion ! Les trous du siège ne sont pas en face des accoudoirs, il a fallu bricoler, forcer pour que les vis puissent être mises en place. Quelle dommage.",2,furniture,fr
Je suis déçue car le verre est plus petit que le téléphone. Pas bon pour un J 3 c'est dommage.,2,wireless,fr
"Inadmissible, je commande souvent sur Amazon mais alors là c’est une catastrophe heureusement cette montre est le cadeau de noël de mon homme j’ai donc le temps de la renvoyee... l’emballage est désastreux a se demander si quelqu’un s’occupe réellement des colis ... la montre est belle cependant Très déçue !",1,watch,fr
These ruined my product! I was excited to use these to make my necklaces look more professional but everything I used them on discolored so bad. I can't sell them now! Don't buy!!,1,home,en
Très bien facile d'utilisation.,5,home,fr
